# contour 0
147,631
145,631
142,634
142,635
140,637
140,638
139,639
139,641
137,643
137,644
133,647
133,650
132,651
132,652
130,654
130,657
131,657
133,654
133,653
136,651
136,650
138,647
138,646
140,644
140,643
144,639
144,638
147,635
# contour 1
126,577
123,577
123,578
122,579
122,581
120,584
120,585
119,586
119,587
117,588
117,589
115,592
115,593
114,594
114,595
113,596
113,597
112,598
112,600
113,600
116,596
116,595
117,594
117,592
122,587
122,586
125,582
125,581
126,580
# contour 2
400,498
400,500
400,515
400,516
400,514
400,512
400,511
400,510
400,507
400,504
400,503
400,502
400,500
# contour 3
59,495
60,496
60,497
62,498
62,500
63,502
63,514
62,515
62,521
60,522
60,523
59,524
59,525
58,527
58,529
57,530
56,530
55,531
55,532
51,536
51,537
50,538
47,538
44,536
44,533
46,532
46,530
47,529
47,510
46,508
46,500
51,495
# contour 4
400,475
400,476
400,487
400,488
400,489
400,490
400,492
400,494
400,496
400,497
400,498
400,502
400,499
400,489
400,488
400,487
400,484
400,483
400,482
400,478
# contour 5
400,475
400,476
400,478
400,479
400,480
400,481
400,482
400,483
400,484
400,486
400,487
400,488
400,489
400,490
400,491
400,492
400,494
400,495
400,496
400,498
400,499
400,500
400,502
400,503
400,504
400,505
400,506
400,507
400,508
400,510
400,511
400,512
400,513
400,515
400,516
400,518
400,520
400,521
400,586
400,587
# contour 6
47,617
46,616
46,545
62,529
63,529
71,537
71,538
74,541
74,543
77,546
77,547
80,549
80,551
81,552
81,553
83,555
83,556
84,557
84,559
85,560
85,561
87,562
87,563
88,564
88,565
89,567
89,568
90,569
90,570
91,571
91,572
92,573
92,575
93,576
93,577
95,578
95,580
96,581
96,582
97,584
97,586
98,587
98,588
99,589
99,592
100,593
100,594
101,595
101,597
103,598
103,600
104,601
104,603
105,604
105,606
106,608
106,610
107,611
107,613
108,614
108,617
109,618
109,620
111,621
111,624
112,625
112,627
113,628
113,630
114,631
114,634
115,635
115,638
116,639
116,642
117,643
117,645
119,646
119,650
120,651
120,653
121,654
121,658
122,659
122,662
123,663
123,666
124,667
124,670
125,671
125,675
126,676
126,679
128,680
128,684
129,685
129,688
# contour 7
246,680
247,679
247,652
248,651
248,631
250,630
250,616
251,614
251,602
252,601
252,589
253,588
253,579
254,578
254,570
255,569
255,561
256,560
256,552
258,551
258,544
259,543
259,536
260,535
260,529
261,528
261,522
262,521
262,515
263,514
263,508
264,507
264,503
266,502
266,496
267,495
267,491
268,490
268,486
269,484
269,480
270,479
# contour 8
400,475
400,483
400,484
400,486
400,484
400,482
400,481
400,478
# contour 9
400,476
# contour 10
266,478
264,479
261,479
# contour 11
260,483
262,484
262,495
261,496
258,496
253,491
251,486
246,481
# contour 12
260,505
260,507
256,511
252,506
252,505
248,502
248,500
245,497
245,496
238,488
238,487
234,482
230,482
231,487
237,492
237,494
239,495
239,496
251,510
251,511
252,511
254,513
256,518
255,523
254,524
252,524
248,521
247,518
235,504
231,498
229,497
226,497
226,500
232,507
232,508
237,513
237,514
238,514
242,518
242,519
250,527
250,528
251,528
254,531
254,536
253,537
253,539
251,543
248,543
244,537
243,533
229,516
229,515
226,512
222,512
222,515
227,520
229,524
234,529
239,538
251,551
252,553
252,559
250,561
248,561
243,555
238,547
234,543
234,541
231,539
229,535
225,530
225,529
221,525
219,525
218,527
219,530
229,543
231,547
248,568
248,577
247,578
245,578
243,576
236,564
228,555
223,547
221,545
218,545
218,548
219,551
225,556
226,560
235,570
237,575
247,586
247,590
246,592
244,592
238,586
236,581
231,577
226,568
220,562
218,562
217,563
218,567
223,572
223,573
227,577
230,582
244,597
245,600
245,606
244,608
242,608
238,604
236,600
222,585
222,584
218,578
215,577
213,578
214,582
221,589
225,595
244,616
244,626
245,628
243,630
240,629
237,626
232,617
226,609
218,596
214,596
214,601
218,604
226,617
232,625
234,628
240,635
244,641
244,644
243,645
239,645
236,642
231,634
226,628
222,621
214,612
212,612
211,613
211,616
220,626
220,627
223,630
223,631
230,639
230,641
242,653
242,659
243,661
239,665
235,660
234,657
230,653
228,649
220,641
215,633
211,628
209,628
207,629
207,631
212,636
212,637
215,641
219,646
226,653
226,654
229,658
232,663
235,666
236,666
242,674
242,683
239,685
237,684
237,683
234,679
231,674
222,663
222,662
219,659
219,658
211,647
207,647
207,652
214,659
214,660
218,663
218,665
221,668
225,674
230,679
232,684
# contour 13
211,669
207,669
207,673
# contour 14
214,688
214,687
211,687
# contour 15
162,684
162,679
158,679
157,680
157,683
155,685
# contour 16
155,674
158,671
158,667
155,667
150,675
# contour 17
132,688
133,686
141,677
147,668
154,660
154,658
153,657
148,659
141,670
138,674
138,676
134,680
132,680
129,676
129,671
138,662
141,657
152,645
152,642
147,642
136,660
128,666
126,665
128,662
128,658
126,658
124,655
124,652
123,650
125,645
130,642
131,638
134,635
138,629
144,624
144,620
142,619
140,619
138,621
136,626
132,629
130,635
123,643
122,643
120,641
120,637
122,633
125,629
125,628
133,618
134,614
137,613
138,608
137,606
136,608
134,606
133,608
133,610
131,612
129,618
123,625
122,627
123,628
120,631
119,631
116,629
116,625
126,612
129,608
133,604
133,603
136,601
136,597
132,597
129,601
128,604
122,611
119,618
116,620
114,620
112,618
112,614
120,605
123,598
130,590
130,589
132,587
132,584
126,585
126,588
123,592
115,606
112,610
109,608
109,603
111,602
108,602
105,598
105,595
107,593
107,590
111,587
120,569
122,567
122,563
120,562
117,564
115,571
113,573
111,579
107,584
107,586
104,589
101,589
100,588
100,582
105,578
111,568
117,560
117,556
116,555
113,557
105,572
99,579
97,579
96,578
96,575
98,572
99,572
100,569
105,563
107,557
113,551
113,548
112,547
111,548
109,547
108,548
101,562
101,564
95,572
92,570
92,567
96,563
96,561
100,555
100,553
103,551
104,547
107,544
108,539
106,537
104,539
100,547
97,552
97,554
96,555
96,557
93,560
93,562
92,563
89,562
88,561
87,556
90,551
93,547
95,544
101,536
101,532
100,531
98,531
97,532
96,537
92,540
89,547
84,552
82,549
81,546
98,523
96,521
93,522
91,524
89,530
87,532
83,539
81,541
79,541
76,537
83,530
87,523
91,519
91,515
88,515
85,518
84,522
80,528
79,531
75,535
73,535
72,533
72,528
76,523
76,522
80,519
81,515
85,511
85,506
83,506
80,510
72,525
71,527
66,527
64,524
67,521
67,520
72,514
73,511
77,506
79,503
77,502
75,502
73,504
72,508
71,510
68,510
67,508
67,498
63,490
52,490
51,491
47,491
44,489
46,487
46,479
47,478
# contour 18
41,490
42,491
42,528
41,529
41,532
42,533
42,544
43,545
# contour 19
400,515
400,514
400,500
400,499
400,490
400,489
