# contour 0
53,454
53,456
53,457
52,458
52,459
52,460
52,461
51,462
51,463
# contour 1
16,456
17,456
17,451
17,447
18,447
18,446
19,446
20,446
20,447
21,447
22,447
23,447
23,448
24,448
25,448
26,448
26,449
27,449
28,449
29,449
30,449
30,450
32,450
33,450
34,451
35,451
36,451
37,451
40,451
40,452
42,452
44,452
44,453
47,453
50,453
53,453
# contour 2
259,298
260,299
260,302
259,302
259,303
258,304
258,305
250,313
245,318
243,320
243,321
242,321
242,322
241,323
241,324
240,324
240,325
240,326
239,327
239,328
239,329
238,329
238,330
238,332
237,332
237,334
237,336
237,338
236,339
236,342
236,349
235,349
235,350
234,349
233,349
232,347
231,347
230,346
229,346
228,344
226,343
225,342
224,342
223,342
223,341
222,341
221,340
220,339
219,338
218,337
217,337
216,337
216,336
215,336
214,336
214,335
213,335
212,335
212,334
211,334
210,333
209,333
208,332
207,332
207,331
206,331
205,331
205,330
204,330
203,330
202,329
201,329
201,328
202,328
202,327
202,326
203,326
203,325
203,324
204,323
205,322
206,321
207,319
209,316
214,311
215,311
217,309
218,309
219,307
220,307
221,306
222,305
223,305
223,304
224,304
225,304
226,303
226,302
227,302
228,302
228,301
229,301
230,301
230,300
231,300
232,300
233,299
234,299
235,298
236,298
237,298
238,297
239,297
240,297
240,296
241,296
242,296
243,296
243,295
244,295
245,295
247,295
248,295
253,295
254,295
255,295
256,295
257,296
# contour 3
240,356
249,365
249,366
252,370
255,372
255,373
256,374
256,375
258,377
260,379
260,380
262,381
262,382
263,383
263,384
264,385
264,386
265,386
265,387
265,388
266,388
266,389
267,389
267,390
267,391
268,391
268,392
268,393
269,393
269,394
270,395
270,396
270,397
271,397
271,398
272,399
272,400
272,401
273,402
274,403
274,404
274,405
274,406
275,407
275,408
276,409
277,411
277,412
277,413
277,414
278,414
278,415
278,416
278,417
279,417
279,418
279,419
279,420
279,421
280,421
280,422
280,423
280,424
281,424
281,426
281,427
281,428
281,429
282,430
282,431
282,433
283,433
283,435
283,437
284,438
284,440
284,442
284,443
284,445
285,446
285,448
285,449
285,452
286,452
286,456
286,457
286,462
286,463
# contour 4
53,462
53,460
54,460
54,458
54,457
55,456
55,455
55,454
55,453
56,453
55,452
54,452
51,452
51,451
48,451
45,451
43,451
42,450
40,450
38,450
38,449
36,449
35,449
34,449
33,449
33,448
31,448
30,448
29,447
28,447
27,447
26,447
25,446
24,446
23,446
23,445
22,445
21,445
20,444
19,444
18,444
17,443
16,443
16,442
15,442
14,442
13,441
12,440
11,440
10,439
10,438
9,437
9,436
8,435
8,434
7,433
7,432
7,431
7,430
6,430
6,429
6,428
6,427
5,427
5,425
5,423
5,422
5,420
4,419
4,416
4,412
3,412
3,401
3,397
3,386
4,385
4,380
4,379
4,376
5,375
5,372
5,369
5,366
6,366
6,364
6,363
6,362
7,361
7,360
7,359
7,358
7,357
7,356
8,356
8,354
8,353
9,352
9,351
9,350
9,349
10,348
10,347
11,346
11,345
11,344
12,344
12,343
13,342
14,341
14,340
15,339
16,339
17,338
26,338
27,337
30,337
31,337
34,337
35,337
37,337
37,336
40,336
41,336
43,336
43,335
46,335
49,335
51,335
51,334
53,334
54,334
56,334
57,333
59,333
61,333
62,333
64,333
64,332
66,332
67,332
68,332
69,331
71,331
73,331
74,330
76,330
78,330
80,330
81,329
83,329
85,329
86,328
87,328
88,328
90,328
92,328
93,327
94,327
95,327
97,327
97,326
99,326
100,326
101,326
102,326
104,326
104,325
106,325
107,325
109,325
109,324
111,324
113,324
114,323
116,323
118,323
119,323
121,323
121,322
123,322
126,322
126,321
128,321
131,321
133,321
134,320
136,320
137,320
140,320
140,319
147,319
148,319
153,319
159,319
160,320
163,320
164,320
166,320
167,321
169,321
170,321
171,321
172,321
173,321
174,322
175,322
176,322
177,322
177,323
179,323
180,323
181,323
182,323
182,324
183,324
184,324
185,325
186,325
187,325
188,326
189,326
190,326
191,327
192,327
193,327
194,328
195,328
196,329
197,329
198,329
199,330
200,330
201,330
201,331
202,331
203,332
204,332
205,333
206,333
207,333
207,334
208,334
209,335
210,335
211,335
212,336
212,337
213,337
214,337
214,338
215,338
216,338
216,339
217,339
218,340
219,341
220,341
221,342
223,343
224,344
225,345
226,345
227,346
228,347
229,347
230,349
231,349
233,351
235,353
236,353
239,356
# contour 5
288,462
288,456
287,456
287,452
287,449
286,448
286,445
286,442
286,440
285,440
285,435
284,435
284,433
284,431
284,429
283,429
283,428
283,427
283,426
282,425
282,424
281,422
281,419
281,418
280,416
280,415
279,415
279,414
279,413
279,412
278,410
277,409
277,407
276,406
276,405
275,404
275,403
274,401
274,400
269,389
268,388
266,385
265,384
265,383
264,382
264,381
263,381
262,379
259,376
259,375
258,374
254,369
251,365
240,355
237,352
237,349
237,342
238,342
238,339
239,334
239,333
240,332
240,331
240,330
240,329
241,327
242,324
244,321
247,319
250,315
251,315
259,307
259,306
260,305
261,303
261,302
261,298
260,297
258,295
257,294
256,294
256,293
254,293
247,293
245,293
244,294
243,294
242,294
241,294
240,295
238,295
237,296
236,296
234,297
233,297
226,301
225,302
223,302
223,303
222,303
221,304
220,305
217,307
216,307
208,315
205,319
205,320
201,324
200,327
199,328
198,327
197,327
195,326
193,326
191,325
190,324
189,324
188,324
186,323
185,323
184,322
182,322
181,321
179,321
176,321
176,320
174,320
172,320
172,319
170,319
169,319
167,319
164,319
164,318
160,318
153,318
153,317
147,317
146,318
140,318
136,318
136,319
133,319
131,319
130,319
128,319
128,320
126,320
125,320
123,320
123,321
121,321
120,321
116,321
115,322
114,322
113,322
111,322
111,323
109,323
108,323
104,323
103,324
102,324
101,324
99,324
99,325
97,325
96,325
95,325
94,326
92,326
90,326
89,326
88,326
87,327
85,327
80,328
78,328
76,328
75,329
71,329
70,330
69,330
68,330
66,330
64,330
63,331
61,331
59,331
58,332
56,332
54,332
53,333
51,333
49,333
48,333
46,333
45,334
43,334
40,334
40,335
37,335
34,335
30,335
30,336
26,336
16,336
14,337
11,341
9,345
9,346
8,347
8,348
7,349
7,351
7,352
7,353
6,354
6,355
6,356
6,357
5,357
5,359
5,363
4,363
4,365
4,366
4,368
3,369
3,372
3,375
2,376
2,379
2,380
2,385
2,396
1,396
1,402
2,403
2,412
2,416
2,417
2,420
3,420
3,423
3,425
4,426
4,427
4,429
5,430
5,432
5,433
6,434
6,435
8,438
10,441
11,441
13,443
15,444
16,445
16,447
16,451
15,451
15,456
